uri,citation uri,label,item category,project label,published,updated,latitude,longitude,early bce/ce,late bce/ce,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context (7),icon,Has type,Has type [URI],Consists of,Consists of [URI],License,License [URI],Spatial Coverage [dc-terms-spatial],Spatial Coverage [dc-terms-spatial] [URI],thumbnail,Temporal Coverage,Temporal Coverage [URI],Has taxonomic identifier,Has taxonomic identifier [URI],Coverage,Coverage [URI],Has type [cidoc-crm-p2-has-type],Has type [cidoc-crm-p2-has-type] [URI],Spatial Coverage,Spatial Coverage [URI],Subject,Subject [URI],Creator,Creator [URI],References,References [URI],project href,Contributor,Contributor [URI],context href,href,BFd,BFd [oc-zoo-bfd],BT,BT [oc-zoo-bt],Bd,Bd [oc-zoo-bd],Bp,Bp [oc-zoo-bp],CD,CD [oc-zoo-cd],DC,DC [oc-zoo-dc],DD,DD [oc-zoo-dd],Dd,Dd [oc-zoo-dd-2],Dl,Dl [oc-zoo-dl],Dp,Dp [oc-zoo-dp],GL,GL [oc-zoo-gl],Ld,Ld [oc-zoo-ld],Ll,Ll [oc-zoo-ll],SD,SD [oc-zoo-sd],Wikidata
http://opencontext.org/subjects/abd510b2-f7f0-483f-bf7b-4605cdfd0d1d,https://n2t.net/ark:/28722/k2vd6ph0s,3464.F63,Animal Bone,Çatalhöyük Zooarchaeology,2013-08-16T00:00:00Z,2022-10-25T22:54:40Z,37.666389,32.8225,-6100.0,-5700.0,Asia,Turkey,Çatalhöyük,Mound West,Trench 1,Unit 3464,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Neolithic,https://id.loc.gov/authorities/subjects/sh85090768,Distal epiphysis unfused,http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-unfused,Turkey; Çatalhöyük,https://www.geonames.org/298795; https://www.geonames.org/6940561,Mammal remains (archaeology); Animal remains (Archaeology); Subsistence economy,https://id.loc.gov/authorities/subjects/sh2005020452; https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85129537,Louise Martin; David Orton; Katheryn Twiss; Nerissa Russell; Sheelagh Frame,http://opencontext.org/persons/193bc120-d87d-4122-1877-a8ba4999bcda; http://opencontext.org/persons/2664c6a9-3867-4ec7-c7a6-f60c688e7008; http://opencontext.org/persons/7cdf91a1-3230-41fb-274a-e927734f8de6; http://opencontext.org/persons/94aa8533-450d-4fc7-4dc1-3cb12a3fe52c; http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,,,https://opencontext.org/projects/1b426f7c-99ec-4322-4069-e8dbd927ccf1,Sheelagh Frame,http://opencontext.org/persons/d210f391-6424-4e14-fa35-f4f5c4627ea2,https://opencontext.org/subjects/0de7c305-9682-4e46-eb6a-33060c1dc996,https://opencontext.org/subjects/abd510b2-f7f0-483f-bf7b-4605cdfd0d1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/70bbad69-65e6-4401-b990-7ecd45cac734,https://n2t.net/ark:/28722/k2bv7g78s,Bone G1420-74,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:48:18Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.2,Square G14,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/d7f3719b-c90b-44cb-e19a-5a82cba55b99,https://opencontext.org/subjects/70bbad69-65e6-4401-b990-7ecd45cac734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/de01d910-238b-4675-d15b-bfaba3a4f7a5,https://n2t.net/ark:/28722/k2p26vh0v,Bone G1217-37,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:43:31Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.1,Square G12,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/fd270d9e-ccba-4d85-09bc-17a64c6bdeb5,https://opencontext.org/subjects/de01d910-238b-4675-d15b-bfaba3a4f7a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/f2ebfe9a-aa1e-4a00-77d0-06368c5bed68,https://n2t.net/ark:/28722/k2f76bm2h,Bone G1217-90,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:43:46Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.1,Square G12,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/fd270d9e-ccba-4d85-09bc-17a64c6bdeb5,https://opencontext.org/subjects/f2ebfe9a-aa1e-4a00-77d0-06368c5bed68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/49ed8749-d7e9-4aa5-65db-43b2901a53f5,https://n2t.net/ark:/28722/k21838d4f,Bone D1417-79,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:48:58Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.2,Square D14,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/66b51001-8fef-420d-d94a-abb0f85b7a98,https://opencontext.org/subjects/49ed8749-d7e9-4aa5-65db-43b2901a53f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/aa95e431-270b-466a-ea39-febaec345655,https://n2t.net/ark:/28722/k2m32sp5w,Bone F1320-74,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:40:35Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.1,Square F13,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/790f2455-5f9e-4aa9-bc8e-b2fbc6a809a4,https://opencontext.org/subjects/aa95e431-270b-466a-ea39-febaec345655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/358b2e72-eb2b-44db-d249-49acc07dbe05,https://n2t.net/ark:/28722/k25t3mc7b,Bone G1217-92,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:43:47Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.1,Square G12,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/fd270d9e-ccba-4d85-09bc-17a64c6bdeb5,https://opencontext.org/subjects/358b2e72-eb2b-44db-d249-49acc07dbe05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/2ed10cb9-296c-40d1-a5a6-9e2e30389f6a,https://n2t.net/ark:/28722/k2mw2dt33,Bone G1317-264,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:46:48Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.1,Square G13,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/8ecf8742-fa42-4aaf-aad8-e336d618cbb7,https://opencontext.org/subjects/2ed10cb9-296c-40d1-a5a6-9e2e30389f6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/80e507a4-7f71-4822-9b4f-ef73be608958,https://n2t.net/ark:/28722/k2pc2zn5w,Bone G1218-451,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:45:03Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.2,Square G12,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/f184c346-ea55-474c-578a-716dc88263b1,https://opencontext.org/subjects/80e507a4-7f71-4822-9b4f-ef73be608958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/dbbf8917-de00-412c-56f2-f5462dc89173,https://n2t.net/ark:/28722/k2cz36h8w,Bone G1218-460,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:45:05Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.2,Square G12,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/f184c346-ea55-474c-578a-716dc88263b1,https://opencontext.org/subjects/dbbf8917-de00-412c-56f2-f5462dc89173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3d85a2eb-22be-4bbe-a85b-08360e43bd4f,https://n2t.net/ark:/28722/k2bk1c269,Bone G1319-2118,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:47:43Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.2,Square G13,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/fad839cc-1e99-40f2-6269-b5b558c48ccb,https://opencontext.org/subjects/3d85a2eb-22be-4bbe-a85b-08360e43bd4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/167750fc-61b6-456c-7a20-bfb8a5180654,https://n2t.net/ark:/28722/k2x925w50,Bone D1418-783,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:51:09Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.2,Square D14,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/66b51001-8fef-420d-d94a-abb0f85b7a98,https://opencontext.org/subjects/167750fc-61b6-456c-7a20-bfb8a5180654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3aeeccb8-cb05-4aa8-d141-1e4867e19e08,https://n2t.net/ark:/28722/k2g44p24z,Bone D1418-1016,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:51:45Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.2,Square D14,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/66b51001-8fef-420d-d94a-abb0f85b7a98,https://opencontext.org/subjects/3aeeccb8-cb05-4aa8-d141-1e4867e19e08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/99c494d7-3c13-4f31-8e36-280deb0d41ff,https://n2t.net/ark:/28722/k2rn34k88,Bone F1420-431,Animal Bone,Zooarchaeology of Karain Cave B,2013-02-25T00:00:00Z,2022-10-26T06:42:22Z,37.077589,30.5708,-17850.0,-17050.0,Asia,Turkey,Karain B Cave,PI.2,Square F14,,,https://opencontext.org/static/oc/icons-v2/noun-camel-4109324.svg,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,animal material,https://vocab.getty.edu/aat/300011793,Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0,,,,,,Sheep or goat,https://eol.org/pages/32609438#gbif-sub,Pleistocene-Holocene boundary; Paleolithic,https://id.loc.gov/authorities/subjects/sh2002005536; https://id.loc.gov/authorities/subjects/sh85097106,Has physiological sex determination,http://opencontext.org/vocabularies/open-context-zooarch/has-phys-sex-det,Turkey; Taurus Mountains,https://www.geonames.org/298795; https://www.geonames.org/298930,Animal remains (Archaeology); Hunting and gathering societies; Subsistence economy,https://id.loc.gov/authorities/subjects/sh85005230; https://id.loc.gov/authorities/subjects/sh85063134; https://id.loc.gov/authorities/subjects/sh85129537,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,,,https://opencontext.org/projects/731b0670-ce2a-414a-8ef6-9c050a1c60f5,Levent Atici,http://opencontext.org/persons/76ace7d8-d5b9-40bc-f848-e739dcfc4b58,https://opencontext.org/subjects/51b32de9-7bd2-4103-5716-4438ee4ce3ba,https://opencontext.org/subjects/99c494d7-3c13-4f31-8e36-280deb0d41ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
